"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"LOC105398458",1560.89870462953,-1.08669032625543,0.251766563393881,-4.316261506717,1.58693964390016e-05,0.000198932724226112
"LOC105384986",349.453357275941,1.77570651904846,0.411502244365327,4.31518064205746,1.59472443604772e-05,0.00019973292958689
"LOC119691732",1781.7592363331,1.34760951847231,0.312311295485108,4.31495606452239,1.59634648873644e-05,0.000199760548761725
"LOC105383154",102.341083768637,-1.08461971772643,0.251612814510478,-4.31066962879692,1.62760919255275e-05,0.00020349398088995
"LOC105395559",749.199968624777,1.03726824102846,0.240696044710801,4.30945278836944,1.63658990370161e-05,0.000204437474999641
"LOC105398477",453.806510437615,-1.17837056326047,0.273652079886061,-4.30609028716719,1.66165257838722e-05,0.000207205023619887
"LOC105380062",1921.57503194264,1.20192014252084,0.279162672877717,4.3054471793488,1.66648752135853e-05,0.000207626281834992
"LOC105389454",117.04697859992,-1.34839718640756,0.313210463385306,-4.30508346315618,1.6692279053672e-05,0.000207786072796495
"LOC125490967",34.6247244586524,4.05290694262379,0.94217134472377,4.30166653371531,1.69518297026788e-05,0.000210465530272022
"LOC119694146",619.858540328393,-1.38588860806977,0.322217831877813,-4.30109221452186,1.69958309171319e-05,0.000210828179340193
"LOC105384789",378.449252859386,-1.92832241034581,0.448539593111365,-4.29911303251892,1.71483003907788e-05,0.000212349891806924
"LOC105398821",4935.68650244107,1.2250907460993,0.285304581210649,4.29397502451871,1.75502226046876e-05,0.000216761978149577
"LOC105391041",3782.21757128267,1.36277728379012,0.317537716481627,4.29170209728132,1.77308723476263e-05,0.000218803570191097
"LOC125490145",36.4976366485896,-2.02333139866414,0.471544942700245,-4.29085589822631,1.77985787908922e-05,0.000219320154674665
"LOC105398502",2375.01775374674,1.07018379582756,0.249413907352161,4.29079439550461,1.78035093635437e-05,0.000219320154674665
"LOC105385793",15132.8336451582,-1.44160199257284,0.33615099422966,-4.28855489740999,1.79839352931658e-05,0.000220654315780926
"LOC105389051",499.599505966409,1.40141856039562,0.326776534085336,4.28861443285166,1.79791163410191e-05,0.000220654315780926
"LOC105392900",7143.06750685543,1.26621142225006,0.295258126574244,4.28848965798633,1.79892173533597e-05,0.000220654315780926
"LOC105380782",104.222343571474,-1.33756400539033,0.311984110262962,-4.2872824653247,1.80872239091024e-05,0.000221665694218776
"LOC105386548",1126.3251108243,1.23724565141993,0.288611092505766,4.28689569994686,1.81187311025699e-05,0.00022167941462658
"LOC105388970",257.184802244158,-1.0770072824345,0.251232960261135,-4.28688688504502,1.81194498028461e-05,0.00022167941462658
"LOC125489285",3053.98389699406,1.41778277131662,0.331088970572532,4.28218061406558,1.85070662717683e-05,0.000225991107011799
"LOC105387452",1122.72182401975,1.32369397916644,0.309127538062778,4.28203190004258,1.8519442432455e-05,0.000225991107011799
"LOC105382451",10961.942526982,1.18587441794389,0.27723943213826,4.27743776849353,1.89056786119716e-05,0.000229916925986716
"LOC105389057",766.706964995032,-1.29372821493478,0.302536834859389,-4.2762667743783,1.90053462047324e-05,0.000230735263591185
"LOC119692059",510.703333290278,-1.02963712933647,0.240778891309408,-4.27627656119304,1.90045111430763e-05,0.000230735263591185
"LOC105384699",2649.95123942611,1.38664929874884,0.324457103278525,4.27375232268682,1.92210541097234e-05,0.000232581830533326
"LOC105396335",513.237675809703,-1.97527534633252,0.462152288174477,-4.27407890618687,1.91929062218033e-05,0.000232581830533326
"LOC125488636",166.160634973727,-1.43468372716856,0.33584556153957,-4.27185555346254,1.93853135410321e-05,0.000233456810321436
"LOC105389938",72.2031756035006,1.61559934506862,0.378204296590931,4.27176359346353,1.93933111219098e-05,0.000233456810321436
"LOC105391460",201.147894989211,-1.05829588465469,0.247845725393164,-4.26997836245062,1.95491932083668e-05,0.000234936467789926
"LOC105385573",261.368476443541,-1.14988691056698,0.269611580343824,-4.2649759669098,1.99923720442165e-05,0.000239656247894211
"LOC105382636",480.396686370903,1.1079480796663,0.260005786860983,4.26124392476959,2.03292199604836e-05,0.000243284947184528
"LOC125489129",78.6041984146744,-1.14132676985308,0.267851761540583,-4.26103887944806,2.03478827554372e-05,0.000243304004121851
"LOC105392898",3497.96452290259,-1.46502760307732,0.344234740524331,-4.25589701041162,2.08212540701593e-05,0.000248547181123936
"LOC105388698",1846.2769624568,2.66600648314288,0.627096725841726,4.25134811470177,2.12487590738679e-05,0.000253014672581319
"LOC105383049",459.714599842037,1.02048172772803,0.240060345429758,4.25093834594446,2.12876767153921e-05,0.000253266491005412
"LOC125489422",21.4095985396318,-3.11714465000355,0.733337429131139,-4.25062805494158,2.13171916284313e-05,0.000253406115329467
"LOC125490672",237.859575834422,4.17808354431172,0.983076255634651,4.25000962068242,2.1376133396944e-05,0.000253555715486381
"LOC105390785",2587.73520332077,-1.00486494907873,0.236688287811347,-4.24552037775379,2.18086686562789e-05,0.000257957638471322
"LOC105383046",1358.68911657315,-1.01552878250452,0.239336534493985,-4.24309972003059,2.20453414934157e-05,0.00026054083939109
"LOC125490961",75.5032630436293,-1.80161007805947,0.424982380467576,-4.23925828660777,2.24259516214856e-05,0.000264819460199697
"LOC105390258",65.2186777274966,-1.49774086503237,0.353652968945117,-4.23505808391731,2.28492637111362e-05,0.000269149219565971
"LOC105385200",400.222632147075,-1.07148719234956,0.253266772059612,-4.23066627981249,2.33000132216337e-05,0.00027400584855441
"LOC105381488",26.9887910368001,2.13740115929553,0.505432965783355,4.22885190320508,2.34886894517258e-05,0.000275769596997897
"LOC105391920",146.604947768756,-1.2284230638117,0.290631186018811,-4.22674208036363,2.37099171800175e-05,0.00027813781857349
"LOC105385235",154.628577444685,-1.38253487980969,0.327129110052557,-4.22626674705767,2.37600316886806e-05,0.00027826765132191
"LOC105394578",149.005518171392,1.13181824392166,0.267794532702922,4.22644268535998,2.37414707327118e-05,0.00027826765132191
"LOC105398710",252.078416511652,1.03412894515209,0.244833602222188,4.22380316985091,2.40213861850334e-05,0.000280866954302937
"LOC105397364",1086.37732268308,3.76100572939742,0.890640665793566,4.22280934819694,2.41275904755611e-05,0.000281475908922362
"LOC105388821",838.568360833035,-1.0926538164216,0.258753380214968,-4.22276151721706,2.41327131623607e-05,0.000281475908922362
"LOC119693844",267.002153217769,-1.06538776213248,0.252954619893677,-4.21177428022579,2.53372660073766e-05,0.000294801675431134
"LOC119693654",68.4846819888871,3.03689381434266,0.721319114167102,4.21019456534064,2.55150857613278e-05,0.000296145372439907
"LOC119693462",395.219211898527,-1.29554320335355,0.308047210832081,-4.20566444946572,2.60316220990251e-05,0.000301649357542605
"LOC105389215",440.741736208194,1.20320436139058,0.286593413956516,4.19829731876929,2.6892939868056e-05,0.000310368479303159
"LOC105393225",376.602299119592,-1.19606342084655,0.285298305807804,-4.19232570435346,2.76109199616024e-05,0.000317369711461871
"LOC105385153",2241.50861598749,1.37774457163082,0.328627556339142,4.1924194884284,2.75995045423925e-05,0.000317369711461871
"LOC105392008",1203.48093842718,1.27433252202933,0.304314901041609,4.18754559066135,2.81987388768637e-05,0.000323604368125554
"LOC105380091",2328.18258189522,-1.04740625818582,0.250308055410891,-4.18446883967222,2.85833649740439e-05,0.00032775438533793
"LOC105385272",121.129718865793,-1.53646365466478,0.367299834875783,-4.18313189600097,2.87520467305481e-05,0.000329423570780147
"LOC105382788",383.904952967649,-1.06595034008082,0.254929188286145,-4.18135854606161,2.89772501771355e-05,0.000331470904313573
"LOC125488611",72.9682258132424,2.15096891627309,0.514555261048042,4.18024861293229,2.91190562635497e-05,0.00033255922189453
"LOC119691170",51.6804015542121,-2.08254014980914,0.498361699977498,-4.17877246566735,2.93086724619258e-05,0.000334189206879862
"LOC105396444",7568.69368703967,1.3095674915286,0.313688825161552,4.17473427959751,2.98334065365605e-05,0.000339629028247281
"LOC105380207",154.991591475578,1.00810988087909,0.241501494358264,4.17434220669282,2.98848265294544e-05,0.00033994288310001
"LOC105384514",218.002741978395,2.03544054699486,0.487663506464251,4.17386275580183,2.99478205489745e-05,0.000340387788105689
"LOC119694164",74.2225179221601,-1.58058901568242,0.3787456944723,-4.17321975866849,3.0032500694281e-05,0.000341078272825169
"LOC125489983",30.5603928910438,-2.07055089476988,0.496307146573048,-4.17191432576951,3.02051214834992e-05,0.000342492916868985
"LOC119691548",1374.44255631457,1.02980976653118,0.246930946169539,4.17043623938543,3.04017108946767e-05,0.000344228509533976
"LOC105385974",297.217096884523,1.20591405887778,0.289210504967847,4.16967585258302,3.05033174305151e-05,0.000345050621696136
"LOC105389919",59.4873519400082,-1.88103230275674,0.452109486161774,-4.16056809319784,3.1745694623301e-05,0.000357402358187922
"LOC105395299",297.9109164443,1.44668643957431,0.347788842852296,4.15966891781146,3.18709243158801e-05,0.000358376657932276
"LOC105396981",268.112975687794,-1.7624313059857,0.424020468449797,-4.15647695600424,3.23192753844283e-05,0.000362428506730336
"LOC105398500",126.864628047553,1.10785640578962,0.267049132677687,4.1485115292501,3.34643996620779e-05,0.00037468035222592
"LOC105397542",1141.50759104337,1.22010714238739,0.294232705589118,4.14674208274865,3.37239586640789e-05,0.000377290096420029
"LOC105382270",13030.9310697398,-1.14961314177389,0.277517565691138,-4.14248784184475,3.43558586663633e-05,0.000384058081232687
"LOC105388615",794.998300800433,1.07360494327144,0.25920728043082,4.14187804249572,3.44473509265438e-05,0.000384779069558016
"LOC105380628",113.014774123176,-1.21827326267305,0.294629590427,-4.13493179998464,3.55060062800513e-05,0.000394748133782817
"LOC125488443",1084.47662032508,1.21179205662529,0.293128831051224,4.13399136577434,3.56516873709498e-05,0.000394909629698827
"LOC119693144",36.6320434778772,-1.90913696056792,0.46199732388425,-4.13235501997462,3.59065249158719e-05,0.000397033126164408
"LOC125491198",91.6580177422243,-1.26830459789005,0.307626581493935,-4.12287063013459,3.74179870595946e-05,0.000411829011243553
"LOC119691198",263.733074922369,-1.14691845132897,0.278312576965895,-4.1209724110654,3.77276607741891e-05,0.000414811133912203
"LOC105390553",146.362094848327,1.72715670556325,0.419137880124615,4.12073636734945,3.77663383710483e-05,0.000414811133912203
"LOC105384209",161.070096846454,-1.3785980191683,0.335239862292153,-4.11227355166638,3.917816861788e-05,0.000428883592404489
"LOC105394384",99.6443933708448,-1.20773454039824,0.293898890999153,-4.10935385394743,3.96767716702106e-05,0.000433675633907601
"LOC105391233",508.115416651596,-1.81763346578567,0.442631473977187,-4.10642616408102,4.01827826571115e-05,0.000437528801536906
"LOC125490321",211.685019647834,1.459028677913,0.355542214943845,4.10367212833909,4.06643650563261e-05,0.000442434500112836
"LOC105380611",9143.11281509815,1.11549745446487,0.272080445676176,4.09988101751536,4.13362601544096e-05,0.00044871722466169
"LOC119694777",1567.28985341574,-1.41360676208003,0.344895518186567,-4.09865216432114,4.15562999194137e-05,0.000450419728328064
"LOC105380516",1209.56191308967,-1.0438465356436,0.254725767437717,-4.09792282164322,4.16874218654757e-05,0.000451497586511113
"LOC119693309",926.272268157605,-1.36361787398245,0.332861859106127,-4.09664801381671,4.19175512794511e-05,0.000453301106514429
"LOC105384123",2726.17377852658,-1.06275773379087,0.25947040961696,-4.09587257121053,4.20581238821874e-05,0.000453861989452954
"LOC125490146",125.492381167712,1.70262488575715,0.415818839482348,4.09463142140636,4.22840513417503e-05,0.000455536344500353
"LOC105387071",171.239721068749,2.09426221559448,0.511870097018787,4.09139394504932,4.28788029162156e-05,0.000460204501479533
"LOC105397274",1289.10609724127,1.08627857982573,0.265549026647066,4.09068936738929,4.3009287083368e-05,0.000461257613844428
"LOC105396593",295.110635185524,-1.78049226920575,0.435462814612202,-4.08873550039252,4.33731067395983e-05,0.00046480969199962
"LOC105393732",4259.75062538532,1.64040664865909,0.401236449683402,4.08837893454959,4.34398152718646e-05,0.000465174821239584
"LOC105385260",438.074594969326,1.79051486869917,0.438023148733252,4.0877174502701,4.35638276543527e-05,0.000465430903182309
"LOC105387990",159.937771978928,1.45605917735005,0.356177403370757,4.08801671181366,4.35076817763798e-05,0.000465430903182309
"LOC119693979",10.6700956874959,3.88888893792571,0.95139735396745,4.08755492298622,4.35943489615086e-05,0.000465430903182309
"LOC105388361",53.1154171024098,-1.38476866119948,0.338901041560083,-4.08605607945286,4.3876777315916e-05,0.000468095589134544
"LOC119691410",20.6658829402449,2.30328211013843,0.565607712576946,4.07222542925472,4.65660777111827e-05,0.000493095323638549
"LOC105389293",175.214099290738,-1.1586724494972,0.284994222851379,-4.06559977919774,4.79090912233549e-05,0.000505065293791774
"LOC119693496",2171.80200301564,1.49497114783321,0.367897003157303,4.06355891731469,4.83301159100059e-05,0.000508375750601707
"LOC125489890",41.6537467675255,-1.89495886443026,0.466631953441056,-4.06092821217316,4.8878000252402e-05,0.000513225601140299
"LOC105393413",18.9218841928382,3.0379949639274,0.748420729641475,4.05920739980402,4.92395654246347e-05,0.000516379831842591
"LOC125488644",281.536885689449,1.45288610578239,0.357954795011092,4.05885359277663,4.93142184735745e-05,0.000516440526013121
"LOC125491463",475.028691250341,-1.15530118732946,0.284744565221752,-4.0573248041793,4.96380270072248e-05,0.000519068817999982
"LOC105384680",916.566295772681,-1.23971401246206,0.305743259582695,-4.05475500638715,5.01868746119964e-05,0.000524039211607901
"LOC105380039",505.171504559714,-1.12257265983067,0.276935039942229,-4.05355949201966,5.04441639163807e-05,0.000525465374180502
"LOC105391071",250.353966647717,-1.28004633182921,0.315867297315036,-4.05248135121926,5.06772646655637e-05,0.000526892802527231
"LOC105395214",1127.62426982354,1.13710574502485,0.280672386824239,4.05136307811043,5.09201207007867e-05,0.000528597582191051
"LOC105398546",16281.0094442422,1.25592092792116,0.310456784509834,4.04539694600032,5.22345403266729e-05,0.000541060249473888
"LOC105386265",208.888878193971,-1.47997597681141,0.365869390220527,-4.04509373117921,5.23021939285066e-05,0.000541367589007266
"LOC119694222",355.564694359138,-1.22271073588184,0.302358609062438,-4.04390911730034,5.25673029382315e-05,0.000542535676161197
"LOC105390999",260.924465465917,-1.02769550932903,0.254103987421265,-4.04438954208643,5.24596338143046e-05,0.000542535676161197
"LOC119693400",60.8187055397709,2.10541026956821,0.52062789849725,4.04398280546491,5.25507749259136e-05,0.000542535676161197
"LOC119694611",9.50584203535707,-4.50991710236689,1.11554880553267,-4.04277883674791,5.28214392141386e-05,0.000544764090534817
"LOC105387765",2645.24496103526,-1.15789378619264,0.286554600615496,-4.04074401075948,5.32818939022362e-05,0.000548718810540876
"LOC105391570",1192.98271713612,-1.05851845837783,0.261982219449744,-4.04042098964236,5.33553382702375e-05,0.000549066733778006
"LOC105394221",822.91557675797,-1.0530299547953,0.260634416809255,-4.04025672314011,5.33927238487558e-05,0.000549066733778006
"LOC105397547",414.606322175644,-1.0359678941477,0.256639822651632,-4.03666073115216,5.42173852645303e-05,0.000556743798397226
"LOC105393534",378.100196371805,1.53149536390724,0.379449585280229,4.03609708197787,5.43477347009346e-05,0.000557680534695768
"LOC125489064",19.992622659872,-2.90476331404924,0.719989600336786,-4.03445176526229,5.47299308630501e-05,0.000561198348626657
"LOC105385838",198.386045843326,1.32953843693534,0.329728378141109,4.03222326337456,5.52516587553792e-05,0.000565734117988808
"LOC105388674",1036.08872250053,-1.11566856144593,0.276735199633942,-4.0315383186588,5.54129595636609e-05,0.000566978401048714
"LOC105383734",87.5755815731559,1.86628659975991,0.46308640374345,4.03010450031228,5.57520615653026e-05,0.000569625977744072
"LOC105382673",108029.77959215,-1.04373826306885,0.258996122070748,-4.02993780263527,5.57916133396986e-05,0.000569625977744072
"LOC105380119",419.895468524341,-1.0479306306468,0.260083132320267,-4.02921412587562,5.5963625962259e-05,0.000570973200315016
"LOC105390366",158.319510106016,-1.26695613348132,0.31461850308211,-4.02696002005536,5.65026353874844e-05,0.000575648364673206
"LOC119692490",388.435115760874,-1.04221030500003,0.258874632373301,-4.02592674085248,5.67513569806501e-05,0.000577769350746576
"LOC105382011",383.412246865706,1.3541380586032,0.336630024636784,4.02263006713167,5.7551853149429e-05,0.00058466611756152
"LOC119692855",22.1310259630675,-2.24983231811501,0.559410629569641,-4.02179043298805,5.77574347376242e-05,0.000585919371754703
"LOC119694661",83.0104463629577,-1.11793886496495,0.278065331159175,-4.02041800861897,5.80949664967258e-05,0.000588924294080962
"LOC105393505",490.854075549492,1.62109714585535,0.403278925904643,4.01979136950652,5.82497015182726e-05,0.00058991296786656
"LOC105391608",20.7143678686322,2.68961707000266,0.669183586647753,4.01925140375331,5.83833474148342e-05,0.000590587544857085
"LOC105384443",114.645641702083,1.80437247153462,0.448998468031662,4.01866064141533,5.85298985176146e-05,0.000591650101823802
"LOC105383672",201.584885207416,-1.20818216367475,0.300860107112025,-4.01576059808051,5.92543824676004e-05,0.000598125151069907
"LOC105382130",27.2000558780292,-2.38042226074295,0.592828007312357,-4.01536741075176,5.93532591111799e-05,0.00059869922300895
"LOC119692252",62.5704410431536,2.14168513420315,0.533558023834788,4.01396856298858,5.97063020844867e-05,0.000601834457998719
"LOC125488681",95.6686962724698,-1.55287718491511,0.387257807677794,-4.00993125026192,6.07364294558504e-05,0.000611353339713443
"LOC105395037",660.523145653435,1.06887148058934,0.266789282699682,4.00642585704069,6.16444635827385e-05,0.000619181493618585
"LOC105398751",3375.63193041704,-1.07091421276599,0.267646092415262,-4.0012323852815,6.3013434645403e-05,0.000631892659147143
"LOC105386592",566.009703771154,1.18737396232094,0.296937363196193,3.9987354556537,6.36818095484056e-05,0.000636059447437579
"LOC105390341",286.790663868362,-1.0361736138478,0.259116110162355,-3.99887761976111,6.36435757785678e-05,0.000636059447437579
"LOC105389105",16.2778047750146,3.31642985670752,0.830101969872131,3.99520779021689,6.46375364419671e-05,0.000644701754308857
"LOC105383041",81.9305782134664,-1.24621721219275,0.31196943456786,-3.99467727958352,6.47824331565073e-05,0.000644930677260405
"LOC105390676",134.594243026863,1.21833740100189,0.305355247604543,3.98990163280156,6.61007027827706e-05,0.000656081696910048
"LOC105388180",211.346525598477,-1.23725630551632,0.31026085165202,-3.98779381584367,6.66905842870378e-05,0.000660556565561605
"LOC125488989",102.248089253988,-1.26908037131931,0.318295573489944,-3.98711285050089,6.68822175746379e-05,0.000661994616035635
"LOC105397357",1431.30077217845,1.07335541084199,0.269595529864704,3.98135462921309,6.8523624657617e-05,0.000675894271449838
"LOC105382262",197.166536027606,1.06217208933562,0.266798439098781,3.98117804933019,6.85745569159528e-05,0.000675928879476539
"LOC105389780",2476.64532762326,1.03398912816185,0.259761871741297,3.98052693888664,6.87626712953052e-05,0.000676846929538663
"LOC105381038",17807.6321104719,1.07296373840469,0.269717622498573,3.97810023855732,6.94680867820267e-05,0.000682376733910562
"LOC105396623",7208.82327549685,2.52656361831018,0.635209669854456,3.97752700913556,6.96357151677908e-05,0.00068355223711193
"LOC105393567",506.434247754735,-1.18785925850239,0.298804875354363,-3.97536772816596,7.02705916900766e-05,0.000687889246812267
"LOC105398485",157.611508260242,-1.45048288190229,0.36486132371101,-3.97543611131323,7.02504018375749e-05,0.000687889246812267
"LOC105380880",22.5263169750037,2.19932752685145,0.553285469086157,3.97503214838446,7.03697498795243e-05,0.000688387127682128
"LOC105391629",665.38274887324,1.3897622134248,0.349916845426297,3.97169279384557,7.13637118523694e-05,0.00069572297197799
"LOC105380514",459.618008803587,-1.07344321828096,0.270362576049126,-3.97038389694109,7.17569172887373e-05,0.0006990781559237
"LOC105386579",3643.4433496516,1.47573087803766,0.372051153266557,3.9664730644723,7.29440148228413e-05,0.00070918897903817
"LOC105388127",11790.362076285,1.45113837401233,0.36662459035248,3.95810431759958,7.55469641097084e-05,0.000732497196908622
"LOC105383162",23.8816180885439,-1.8704861586281,0.472622312408818,-3.95767637184707,7.56824019089711e-05,0.000733311539366802
"LOC105380252",75.1520230648649,2.63063534680795,0.664893589535332,3.95647572515536,7.60636136533822e-05,0.000736504541713082
"LOC105383684",507.896885258031,1.29488668493794,0.327493579932967,3.95392998300298,7.68779150556732e-05,0.000741869277785044
"LOC105394612",21.0469220131186,2.43529048600474,0.616625385366191,3.94938408926923,7.83525407555358e-05,0.000754057233888354
"LOC105384418",567.56479519889,1.30850451073914,0.331503590706517,3.94718050549736,7.90769385122932e-05,0.000760002430624218
"LOC119694385",13.6594795664504,-3.77145576088854,0.955854973310009,-3.94563596591275,7.95884538317582e-05,0.000763888372029663
"LOC119694860",430.814955675995,-1.06750863452398,0.270951179990521,-3.93985600860394,8.15305298429213e-05,0.000780950700168789
"LOC105395505",106.799724054587,1.00334993822472,0.254740740177471,3.93871014713122,8.19208241733206e-05,0.000784162194051268
"LOC105381344",1829.32918625965,-1.11203157348899,0.282616852939665,-3.93476737824405,8.32773142176997e-05,0.000795543940713723
"LOC125491213",191.605632958245,-1.14519244777561,0.291416888566888,-3.92973946502335,8.50379512708394e-05,0.000810733056497173
"LOC119693670",102.657591010423,-1.16936172769898,0.297670548242629,-3.92837563071855,8.55215588503096e-05,0.000814254360917476
"LOC105384832",1990.98046437343,1.14005746270257,0.290346009872039,3.92654771872019,8.61738023391094e-05,0.000819369716303753
"LOC105392178",921.369796235282,1.25912313703233,0.320915613145208,3.92353343201973,8.72596498950285e-05,0.000828037143777524
"LOC105384235",99.8548457371278,-1.65492102840079,0.421915385154338,-3.92240028837872,8.76711796127005e-05,0.000831388771137605
"LOC105390653",338.664065384514,-1.11276239443477,0.283924848388325,-3.91921454128186,8.88380105121932e-05,0.000840775673194084
"LOC105392197",983.345861469564,1.04294983083101,0.266141434009164,3.91878038349751,8.89981590122951e-05,0.00084173242229744
"LOC125488603",122.448421157209,-1.08540824557015,0.2772044750666,-3.91555094956305,9.01979934749421e-05,0.000849697290811864
"LOC105381906",184.794299181041,-1.20927516253332,0.308818645841677,-3.91581006787163,9.01011620295583e-05,0.000849697290811864
"LOC105381012",1772.87987864195,-1.01170274833703,0.25837789099193,-3.91559333677133,9.01821468276862e-05,0.000849697290811864
"LOC119693713",553.455055763438,-1.03107848503009,0.263677026655274,-3.91038422311283,9.21494216168727e-05,0.000866362603103751
"LOC105392586",273.1919855222,-1.4962008704699,0.38281261412305,-3.90844192503273,9.28932705802766e-05,0.000872205392345641
"LOC119690863",985.724862246632,1.12604326788107,0.288196845644659,3.90720191736398,9.33711228376866e-05,0.000876114953130709
"LOC105386547",779.442830320996,-1.08998454434344,0.279133936167786,-3.90488007050584,9.42721245996776e-05,0.000883406043339385
"LOC105382422",893.596773181686,1.21724521251959,0.312016278737941,3.90122341514733,9.57077697007122e-05,0.000894246548627941
"LOC119692263",2874.90761015012,-1.2689977082875,0.325289345514086,-3.90113517638267,9.57426670319398e-05,0.000894246548627941
"LOC105382308",2907.77276602029,1.60049422436305,0.410652913116073,3.89743789278969,9.72157429316178e-05,0.000905631362094346
"LOC105397365",11.0446475022926,4.49079992914793,1.15230666414213,3.8972263798294,9.73006579809407e-05,0.000905830358068157
"LOC119692423",12677.8236283786,-1.21146654909557,0.310961289965244,-3.89587575106526,9.78445416692675e-05,0.000910299120373414
"LOC119692688",352.608625021632,3.42591222046387,0.880750498528556,3.88976472472902,0.000100341456703392,0.000931098165620735
"LOC105392269",729.51369153223,1.08572302915619,0.279156202953336,3.88930289805411,0.000100532579679545,0.000932264709285978
"LOC105392015",96.9557875310798,-1.15977163632016,0.298352183293662,-3.88725707825179,0.000101383364826004,0.000937999132941758
"LOC125489690",5.85330082057569,-5.88216225499399,1.51321970592495,-3.88718322393147,0.000101414204999877,0.000937999132941758
"LOC105392204",455.715149858361,-1.31013651363988,0.337208556571378,-3.88524101215255,0.000102228421681791,0.00094369280714415
"LOC105385089",19.2099737568455,-3.44106252431972,0.885964938869453,-3.88397144554133,0.000102763981702027,0.000946323241482284
"LOC105384157",769.167598093631,-1.03863353904577,0.267397715018371,-3.88422742869892,0.000102655783862616,0.000946323241482284
"LOC105394158",648.514277240012,1.0109426146016,0.260476570623599,3.88112685982211,0.000103973584633345,0.000954855349084451
"LOC119692725",67.1473280287128,-1.19475414870115,0.307928672300305,-3.8799704482731,0.000104469156696589,0.000958788725303592
"LOC105382927",516.070041518656,-1.12283371482583,0.289623542391124,-3.87687307998425,0.000105807516264714,0.000970446930064969
"LOC105391058",433.376896477442,1.68388651106915,0.434563116078581,3.8748951504772,0.000106670618585245,0.000976478051827547
"LOC105390519",217.821482714806,1.38089205559142,0.356513415036011,3.87332424910836,0.000107360836411232,0.000981535600621735
"LOC105380060",214.217005090065,-1.24362953264027,0.321274046315757,-3.87093058683612,0.000108420664189006,0.000990589568388402
"LOC105392561",224.683498109652,3.75951744118061,0.97130726604409,3.87057481459215,0.000108579027452013,0.000991400947004192
"LOC105390848",34.3122756346869,2.46629337419462,0.637478855088164,3.86882381197338,0.000109361628580583,0.000997907357336143
"LOC105398370",131.928228375234,-1.36689703505368,0.353326766564262,-3.86864841388991,0.000109440314367571,0.000997986436776062
"LOC105387334",155.060749230943,1.01782622797128,0.263263822050334,3.86618343547668,0.000110551800016314,0.00100683374161822
"LOC105382507",6821.49517810482,-1.03978095592607,0.269197854927736,-3.86251575520611,0.000112225325085507,0.00101882010091958
"LOC125488688",20.0109251515118,-2.18321960486231,0.565219376471803,-3.86260573459166,0.000112183984001665,0.00101882010091958
"LOC105390860",42.9392693164242,-2.76407664533513,0.715883045967242,-3.86107292372113,0.000112890200810818,0.00102355218330572
"LOC125489782",33.9993740455053,-2.06223902440709,0.534427450434349,-3.85878199694089,0.00011395352859503,0.00103188033231573
"LOC105395568",184.843918412371,-1.05905619831027,0.274628705953512,-3.85632009819668,0.000115106739668271,0.00104100022873849
"LOC105381707",89.9887225246279,-1.05770691407372,0.274326312941431,-3.85565242623862,0.000115421385017443,0.00104318389388308
"LOC105381105",1694.697611899,1.21141474647659,0.31442118870775,3.85284067990274,0.000116755363752527,0.00105390386292892
"LOC105398831",531.507169705306,-3.90127177651791,1.01289571904831,-3.85160259161074,0.000117347349650565,0.00105770327688743
"LOC105394753",134.971081520165,1.60768924241555,0.418270891765777,3.84365556883128,0.000121215099281733,0.00108864449279303
"LOC105394617",2676.81369412686,-1.00815506086928,0.262575075065081,-3.83949261223443,0.000123288839107537,0.00110458547752241
"LOC105397985",888.192809759759,-1.10937207911101,0.289129310331795,-3.83694091006522,0.000124576431809933,0.00111322124300124
"LOC105395542",70.5612665564255,-1.08369897550528,0.282600478276625,-3.83473864628248,0.000125697878028793,0.00112183585193763
"LOC105386482",177.840896351362,-1.42250678761777,0.371078981624992,-3.83343400746781,0.000126366713052291,0.00112709934989631
"LOC105388902",413.603712954179,-1.11701649784882,0.291526614888692,-3.8316107031096,0.000127307068308351,0.00113477651319507
"LOC105392581",216.600242109691,-1.95557857967127,0.511171763443984,-3.82567801964587,0.000130412652266452,0.00115811310451946
"LOC105398627",567.423768761869,1.91181004481853,0.500336251675076,3.82105042042822,0.000132884478650207,0.00117859519240909
"LOC105383027",3159.37760224709,-1.01674869184184,0.266302348251613,-3.81802375576941,0.000134524974543385,0.00118797054657179
"LOC105398487",28547.356520344,-1.03809298246207,0.27195799838669,-3.81710774685889,0.000135025213731546,0.00119060169274631
"LOC105387995",1356.68473899779,3.39319387384794,0.889202952398699,3.81599483525614,0.000135635341061749,0.00119407690929778
"LOC105382050",66.7912811317987,1.47725828466118,0.387113444237009,3.81608623170612,0.000135585137403793,0.00119407690929778
"LOC105386764",39.9318758837903,2.21910265749074,0.581955780955022,3.81318088094094,0.000137189631073696,0.00120552639438557
"LOC119693198",293.908195688496,-1.83833948376691,0.4830879394202,-3.80539304287595,0.000141579185761742,0.00123951359622979
"LOC119692922",74.032739022209,-1.13941261719829,0.299703679634767,-3.80179722380064,0.000143650275713012,0.00125533254429035
"LOC105394266",1561.60993856014,1.05491048708232,0.277510272812862,3.80133851042587,0.000143916524318473,0.00125611893515689
"LOC105383485",33.1007738337914,1.32158594634853,0.347840274872729,3.79940461705328,0.000145044121828804,0.00126518596598895
